model,size,N,h,solver,sampler,cem,rbm,n_hidden,lr,reg,seed,sigma,n_samples,total_iters,conv_iter,converged,distance_at_conv,exact_energy_per_spin,energy_at_conv,avg_sampling_time_s,mean_sampling_time_all_s,distance_final,final_kl_exact,final_ess,time_to_conv_s,time_total_s
1d,64,64,3.044,gibbs,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,18,True,0.009006977418323903,-3.1266983597062743,-3.1176913822879504,0.031283792667090894,0.033612627275288104,0.0031846628305820524,,0.20959674872510786,0.6050272909551859,10.083788182586432
1d,64,64,3.044,gibbs,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,17,True,0.009532204328796201,-3.1266983597062743,-3.117166155377478,0.03139641284942627,0.03363284961630901,0.0037841830878089233,,0.21906131262651438,0.5717584434772531,10.089854884892704
1d,64,64,3.044,gibbs,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,19,True,0.00844559223188357,-3.1266983597062743,-3.1182527674743907,0.034112006425857544,0.03314777749280135,0.003758974415232874,,0.28647525192071394,0.6298077723632257,9.944333247840406
1d,64,64,0.5,lsb,custom,True,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,0.18122314097019898,-1.0635444099733649,-0.8823212690031659,0.03652987480163574,0.04335417274385691,0.18122314097019898,,0.46647369722346876,12.139168368279934,13.006251823157074
1d,64,64,0.5,lsb,custom,True,full,64,0.01,1e-05,1,1.0,1000,300,105,True,0.02189292072881921,-1.0635444099733649,-1.0416514892445456,0.03562387377023697,0.03577207411328952,0.00010525315602594176,,0.0031591019641165376,3.7560677818953994,10.731622233986855
1d,64,64,0.5,lsb,custom,True,full,64,0.01,1e-05,2,1.0,1000,300,106,True,0.02213500215287567,-1.0635444099733649,-1.0414094078204892,0.035937240719795226,0.04265629300226768,0.007416442763165776,,0.0011001367869250542,4.5215670582403735,12.796887900680304
1d,64,64,0.5,lsb,custom,True,full,64,0.01,1e-05,3,1.0,1000,300,73,True,0.020506007756496913,-1.0635444099733649,-1.043038402216868,0.03673197887837887,0.036013630256056785,0.01073662007788867,,0.011109629266664815,2.6289950086921454,10.804089076817036
1d,64,64,0.5,lsb,custom,True,full,64,0.01,1e-05,4,1.0,1000,300,97,True,0.023462814890297112,-1.0635444099733649,-1.0400815950830677,0.03617656286805868,0.03599443974594275,0.021955143695894908,,0.0040116922517857735,3.4914606553564465,10.798331923782824
1d,64,64,0.5,lsb,custom,True,full,64,0.01,1e-05,5,1.0,1000,300,158,True,0.021039879346750556,-1.0635444099733649,-1.0425045306266143,0.03582731727510691,0.03581202098478874,0.0013317711114713138,,0.004331741163047913,5.65829931559662,10.74360629543662
1d,64,64,1.0,lsb,custom,True,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,0.06189963242219454,-1.2733673854519645,-1.335267017874159,0.03671516310423613,0.03612124522527059,0.06189963242219454,,0.5020383073871877,10.113948663075766,10.836373567581177
1d,64,64,1.0,lsb,custom,True,full,64,0.01,1e-05,1,1.0,1000,300,125,True,0.05761733691653137,-1.2733673854519645,-1.3309847223684959,0.03559490218758583,0.035692626498639586,0.05176789962082995,,0.006558932062435613,4.461578312329948,10.707787949591875
1d,64,64,1.0,lsb,custom,True,full,64,0.01,1e-05,2,1.0,1000,300,124,True,0.05715122995646782,-1.2733673854519645,-1.3305186154084323,0.03592048864811659,0.03595212746411562,0.056490765803003606,,0.015042336441037458,4.458063805550337,10.785638239234686
1d,64,64,1.0,lsb,custom,True,full,64,0.01,1e-05,3,1.0,1000,300,112,True,0.05988529908354612,-1.2733673854519645,-1.3332526845355106,0.036219363659620286,0.035853477406005065,0.04975454288593739,,0.006114043684456063,4.015589469472567,10.75604322180152
1d,64,64,1.0,lsb,custom,True,full,64,0.01,1e-05,4,1.0,1000,300,127,True,0.05726054755518062,-1.2733673854519645,-1.330627933007145,0.03602865226566791,0.03580496237923702,0.05116871408366297,,0.015771256772746774,4.547230222163101,10.741488713771107
1d,64,64,1.0,lsb,custom,True,full,64,0.01,1e-05,5,1.0,1000,300,115,True,0.05893883469439487,-1.2733673854519645,-1.3323062201463594,0.03589679263532162,0.035848062907656034,0.06257891111524749,,0.0012114829681565517,4.122527234380444,10.75441887229681
1d,64,64,2.0,lsb,custom,True,full,64,0.0003,1e-05,1,1.0,1000,300,234,True,0.12269356627976036,-2.1270888199467297,-2.24978238622649,0.03564703334122896,0.036152591966092586,0.13197685916368496,,0.5734517982088971,8.459706520065666,10.845777589827776
1d,64,64,2.0,lsb,custom,True,full,64,0.01,1e-05,1,1.0,1000,300,68,True,0.028907866080446265,-2.1270888199467297,-2.155996686027176,0.03557209968566895,0.035831830364962416,0.012250731911072954,,0.08629973591255799,2.4365644648174443,10.749549109488726
1d,64,64,2.0,lsb,custom,True,full,64,0.01,1e-05,2,1.0,1000,300,78,True,0.023652672208462455,-2.1270888199467297,-2.150741492155192,0.03581301607191563,0.03605092488229275,0.011417901638037353,,0.09934786864600395,2.8119721408188347,10.815277464687826
1d,64,64,2.0,lsb,custom,True,full,64,0.01,1e-05,3,1.0,1000,300,89,True,0.02032481149836718,-2.1270888199467297,-2.147413631445097,0.03632976561784744,0.035972048553327717,0.011087491916044634,,0.10633874881736918,3.2015123212461667,10.791614565998316
1d,64,64,2.0,lsb,custom,True,full,64,0.01,1e-05,4,1.0,1000,300,72,True,0.02710602185806632,-2.1270888199467297,-2.154194841804796,0.03657253291457892,0.036193894470731416,0.009573691052294109,,0.11879392205982668,2.605960401892662,10.858168341219425
1d,64,64,2.0,lsb,custom,True,full,64,0.01,1e-05,5,1.0,1000,300,72,True,0.02738040807204234,-2.1270888199467297,-2.154469228018772,0.03555107358843088,0.036209224959214525,0.009438035529634625,,0.10088291012909983,2.607064197063446,10.862767487764359
1d,64,64,3.044,lsb,custom,True,full,64,0.0003,1e-05,1,1.0,1000,300,133,True,0.09362895248422554,-3.1266983597062743,-3.2203273121905,0.03619722686707973,0.03616302112738291,0.11740551816684475,,0.6715216219851791,4.809681809941927,10.848906338214874
1d,64,64,3.044,lsb,custom,True,full,64,0.01,1e-05,1,1.0,1000,300,45,True,0.009441733009044384,-3.1266983597062743,-3.1361400927153187,0.03590730298310518,0.03584021601825953,0.002126390590327709,,0.3006267348230914,1.6128097208216787,10.752064805477858
1d,64,64,3.044,lsb,custom,True,full,64,0.01,1e-05,2,1.0,1000,300,44,True,0.006912563422103002,-3.1266983597062743,-3.1336109231283773,0.03571929167956114,0.0360289974262317,0.002986448917049689,,0.26794613473030476,1.585275886754195,10.80869922786951
1d,64,64,3.044,lsb,custom,True,full,64,0.01,1e-05,3,1.0,1000,300,44,True,0.010001298736406206,-3.1266983597062743,-3.1366996584426805,0.03520268425345421,0.03608163218945265,0.0031386919741476227,,0.34293592684126106,1.5875918163359166,10.824489656835794
1d,64,64,3.044,lsb,custom,True,full,64,0.01,1e-05,4,1.0,1000,300,48,True,0.007308455731866115,-3.1266983597062743,-3.1340068154381404,0.0358858909457922,0.03629882867137591,0.0027613357083908774,,0.22225048055015498,1.7423437762260439,10.889648601412773
1d,64,64,3.044,lsb,custom,True,full,64,0.01,1e-05,5,1.0,1000,300,44,True,0.00920510575413891,-3.1266983597062743,-3.135903465460413,0.03594206254929304,0.036190129493673645,0.0011164254630164905,,0.3004555448471827,1.5923656977216405,10.857038848102093
1d,64,64,0.5,metropolis,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,183,True,0.007393720843858809,-1.0635444099733649,-1.056150689129506,0.7774227699264884,0.7961663744226098,0.0010282073529777058,,0.327405974330326,145.6984465193376,238.84991232678294
1d,64,64,0.5,metropolis,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,222,True,0.02281690189744956,-1.0635444099733649,-1.0407275080759153,0.7842503789812326,0.7958475425466895,0.018765160864075314,,0.1800399555510931,176.67815444536507,238.75426276400685
1d,64,64,0.5,metropolis,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,175,True,0.019655423768611957,-1.0635444099733649,-1.043888986204753,0.7812959689646959,0.7970425087213516,0.010174256902207635,,0.28500824333090186,139.48243902623653,239.1127526164055
1d,64,64,0.5,metropolis,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,215,True,0.018478176637376276,-1.0635444099733649,-1.0450662333359886,0.7919684266671538,0.7979737233743072,0.012693445520987279,,0.23937407073847095,171.56435052547604,239.39211701229215
1d,64,64,0.5,metropolis,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,178,True,0.014597226254782658,-1.0635444099733649,-1.0489471837185822,0.7709687544032932,0.7944748668372631,0.00935465255926693,,0.2621050989071293,141.41652629703282,238.34246005117893
1d,64,64,1.0,metropolis,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,144,True,0.02349098144678563,-1.2733673854519645,-1.2498764040051789,0.8104670332744718,0.8087700785944859,0.015339431771152157,,0.0038226717984605686,116.46289131760597,242.63102357834578
1d,64,64,1.0,metropolis,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,110,True,0.028291582224444056,-1.2733673854519645,-1.2450758032275204,0.8117686042562127,0.809856991134584,0.01698298201289372,,0.002678414051834514,89.08426902480424,242.95709734037519
1d,64,64,1.0,metropolis,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,172,True,0.021219959975142366,-1.2733673854519645,-1.2521474254768221,0.8146113714203238,0.8151701178525885,0.015364560552750595,,0.0013886592264561962,140.20926027064522,244.55103535577655
1d,64,64,1.0,metropolis,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,115,True,0.02835856373602974,-1.2733673854519645,-1.2450088217159347,0.8102215414866805,0.8097138837724924,0.017646570316603327,,0.0014612271639744252,93.11709663383662,242.91416513174772
1d,64,64,1.0,metropolis,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,129,True,0.02608266912526691,-1.2733673854519645,-1.2472847163266976,0.8102286415174603,0.8095201543470224,0.01658044937694436,,0.001533807736038591,104.4280999107659,242.8560463041067
1d,64,64,2.0,metropolis,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,32,True,0.012878292392577873,-2.1270888199467297,-2.114210527554152,0.8108940495178103,0.8108817833537857,0.007956864951776943,,0.0706062924920684,25.948217067321142,243.2645350061357
1d,64,64,2.0,metropolis,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,40,True,0.01183798567363814,-2.1270888199467297,-2.1152508342730916,0.8119814174249769,0.8122007422645887,0.007290610532167285,,0.019530487720565,32.488029690583545,243.6602226793766
1d,64,64,2.0,metropolis,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,31,True,0.01400791708874305,-2.1270888199467297,-2.1130809028579867,0.8173017023131252,0.8169367895647883,0.007604451418884661,,0.04256546321468832,25.325040476508438,245.0810368694365
1d,64,64,2.0,metropolis,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,35,True,0.012791320212346413,-2.1270888199467297,-2.1142974997343833,0.812288230843842,0.812342464675506,0.007468731771605341,,0.05216189890522619,28.43198626364271,243.7027394026518
1d,64,64,2.0,metropolis,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,29,True,0.014706473897487804,-2.1270888199467297,-2.112382346049242,0.8117446249350906,0.8110434219489495,0.00747894422870754,,0.06474071942979111,23.520259236519536,243.31302658468485
1d,64,64,3.044,metropolis,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,16,True,0.010106143595660644,-3.1266983597062743,-3.1165922161106137,0.8126989085227251,0.8173059167464575,0.003673487104658868,,0.20023904989825336,13.07689466794332,245.19177502393725
1d,64,64,3.044,metropolis,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,19,True,0.00869084402001663,-3.1266983597062743,-3.1180075156862577,0.8124266101047397,0.8150225344051918,0.0033626769765398024,,0.13674712642593512,15.485428153698644,244.50676032155755
1d,64,64,3.044,metropolis,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,15,True,0.010414977855819796,-3.1266983597062743,-3.1162833818504545,0.8184265214949846,0.8184006718918682,0.0036332266267664615,,0.25021854533138577,12.276010078378022,245.52020156756043
1d,64,64,3.044,metropolis,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,18,True,0.009628231421987543,-3.1266983597062743,-3.1170701282842868,0.8128854651004076,0.8126131223887205,0.003426247472535504,,0.29401254090366935,14.627036202996969,243.78393671661615
1d,64,64,3.044,metropolis,custom,False,full,64,0.01,1e-05,5,1.0,1000,300,17,True,0.009653573172919927,-3.1266983597062743,-3.1170447865333544,0.8132067326456308,0.8146801006793976,0.0036812680235618345,,0.20450963741503164,13.84956171154976,244.40403020381927
2d,7,49,0.5,gibbs,custom,False,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,,,-0.7575665930454238,0.04264902230352163,0.044071667517224945,,,0.09368922756982671,12.340066904822985,13.221500255167484
2d,7,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,48,True,,,-2.028941835332748,0.04150051455944777,0.049059710030754405,,,0.8259848656672096,2.3548660814762115,14.717913009226322
2d,7,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,50,True,,,-2.029151322090862,0.03896686341613531,0.041283859287699065,,,0.8208100870016944,2.0641929643849535,12.385157786309719
2d,7,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,51,True,,,-2.02960558638696,0.04059672821313143,0.04406672064214945,,,0.8028657838774331,2.247402752749622,13.220016192644835
2d,7,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,50,True,,,-2.0291380676117354,0.03920355774462223,0.0431838475043575,,,0.7980434455882446,2.159192375217875,12.955154251307249
2d,7,49,0.5,gibbs,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,49,True,,,-2.0292175225656925,0.037402579188346864,0.04368181902915239,,,0.8402937598675732,2.1404091324284673,13.104545708745718
2d,7,49,1.0,gibbs,custom,False,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.2231738038981503,0.04193820189684629,0.04410657748579979,,,0.1109791560301674,12.349841696023942,13.231973245739937
2d,7,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,52,True,,,-2.1225872969420094,0.037332179583609106,0.04298595926413933,,,0.4628088438446729,2.2352698817352454,12.8957877792418
2d,7,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,51,True,,,-2.122226134539379,0.04256417229771614,0.043437898804744086,,,0.46972678052651273,2.2153328390419484,13.031369641423225
2d,7,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,52,True,,,-2.1226641682822445,0.04762175064533949,0.0428775080665946,,,0.4604093468372413,2.2296304194629193,12.86325241997838
2d,7,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,52,True,,,-2.1225710161046645,0.04668833985924721,0.04343680633852879,,,0.43513576431664935,2.258713929603497,13.031041901558638
2d,7,49,1.0,gibbs,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,53,True,,,-2.1231700790934993,0.039723709039390084,0.042863135474423567,,,0.442604187537446,2.271746180144449,12.85894064232707
2d,7,49,2.0,gibbs,custom,False,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,,,-2.1716842500170914,0.04011172130703926,0.04302098506440719,,,0.18531143119030377,12.045875818034014,12.906295519322157
2d,7,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,66,True,,,-2.5065264019479763,0.04158362820744514,0.04345010839402676,,,0.05423376907577718,2.867707154005766,13.035032518208027
2d,7,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,63,True,,,-2.5050864606940566,0.04346899464726448,0.04358162591854731,,,0.0500540750222408,2.7456424328684808,13.074487775564194
2d,7,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,63,True,,,-2.505631308853159,0.04084740653634071,0.04373930369814237,,,0.0483202377989308,2.7555761329829696,13.12179110944271
2d,7,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,65,True,,,-2.5060287920469504,0.042210204526782036,0.04492188192903995,,,0.048775552498952025,2.919922325387597,13.476564578711987
2d,7,49,2.0,gibbs,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,64,True,,,-2.5058788944895816,0.04076315779238939,0.043150689887503785,,,0.045828558025118545,2.7616441528002422,12.945206966251135
2d,7,49,3.044,gibbs,custom,False,full,49,0.0003,1e-05,1,1.0,1000,300,149,True,,,-3.1455525306798275,0.042383338697254656,0.04460884808252255,,,0.2692450265417194,6.64671836429586,13.382654424756765
2d,7,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,19,True,,,-3.216719254414206,0.04431458581238985,0.04316507911930482,,,0.0052152701040559775,0.8201365032667916,12.949523735791445
2d,7,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,28,True,,,-3.2202780346730373,0.040226909518241885,0.04318553401778142,,,0.009276893156393245,1.2091949524978798,12.955660205334427
2d,7,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,20,True,,,-3.2169825467508675,0.044081414863467214,0.04485920830319325,,,0.0010959785576508875,0.8971841660638651,13.457762490957975
2d,7,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,18,True,,,-3.2171345943797482,0.04155525900423527,0.04570328512539466,,,0.002059946250891199,0.822659132257104,13.710985537618399
2d,7,49,3.044,gibbs,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,25,True,,,-3.219482951187481,0.04052768386900425,0.04447301410138607,,,0.0013804062599580614,1.1118253525346518,13.341904230415821
2d,7,49,0.5,lsb,custom,True,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.2321033228471552,0.03367254491895437,0.03308228980749846,,,0.06028344086504356,9.263041146099567,9.924686942249537
2d,7,49,0.5,lsb,custom,True,full,49,0.01,1e-05,1,1.0,1000,300,174,True,,,-2.025581807422337,0.030894248001277446,0.03188284556070964,,,0.957589825941683,5.547615127563477,9.56485366821289
2d,7,49,0.5,lsb,custom,True,full,49,0.01,1e-05,2,1.0,1000,300,164,True,,,-2.0237669271317595,0.0313652379438281,0.03220140828440587,,,0.9686526417121272,5.281030958642562,9.66042248532176
2d,7,49,0.5,lsb,custom,True,full,49,0.01,1e-05,3,1.0,1000,300,163,True,,,-2.0216186464152837,0.03177024759352207,0.03165456573168437,,,0.9640161247372389,5.159694214264552,9.49636971950531
2d,7,49,0.5,lsb,custom,True,full,49,0.01,1e-05,4,1.0,1000,300,169,True,,,-2.024091531127179,0.03169201910495758,0.031488816825052106,,,0.9580268097687115,5.321610043433806,9.446645047515632
2d,7,49,0.5,lsb,custom,True,full,49,0.01,1e-05,5,1.0,1000,300,174,True,,,-2.0263814124851516,0.03041195999830961,0.031730072585244976,,,0.9557729334238815,5.521032629832626,9.519021775573492
2d,7,49,1.0,lsb,custom,True,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,,,-1.635083582222639,0.03315931111574173,0.03342897800107797,,,0.0790232312988303,9.360113840301832,10.028693400323391
2d,7,49,1.0,lsb,custom,True,full,49,0.01,1e-05,1,1.0,1000,300,138,True,,,-2.117386384974728,0.0330625306814909,0.032627938886483514,,,0.8962588961763828,4.502655566334725,9.788381665945055
2d,7,49,1.0,lsb,custom,True,full,49,0.01,1e-05,2,1.0,1000,300,133,True,,,-2.1165521895226105,0.03234020210802555,0.03276155618329843,,,0.8881725271941366,4.357286972378691,9.828466854989529
2d,7,49,1.0,lsb,custom,True,full,49,0.01,1e-05,3,1.0,1000,300,138,True,,,-2.1177736550606467,0.0332272831350565,0.032773885913193225,,,0.8875148014053081,4.522796256020665,9.832165773957968
2d,7,49,1.0,lsb,custom,True,full,49,0.01,1e-05,4,1.0,1000,300,130,True,,,-2.1154669709976766,0.033223864063620566,0.03298530615866184,,,0.8798699800544624,4.2880898006260395,9.895591847598553
2d,7,49,1.0,lsb,custom,True,full,49,0.01,1e-05,5,1.0,1000,300,134,True,,,-2.117279316287129,0.033057702146470545,0.032909323759377,,,0.891661364637724,4.4098493837565185,9.8727971278131
2d,7,49,2.0,lsb,custom,True,full,49,0.0003,1e-05,1,1.0,1000,300,280,False,,,-2.4718080803342195,0.0335884589701891,0.03312300386528174,,,0.1111471784677,9.274441082278887,9.936901159584522
2d,7,49,2.0,lsb,custom,True,full,49,0.01,1e-05,1,1.0,1000,300,128,True,,,-2.491084292083249,0.03289234843105078,0.03295779896279176,,,0.22878614943516262,4.218598267237345,9.887339688837528
2d,7,49,2.0,lsb,custom,True,full,49,0.01,1e-05,2,1.0,1000,300,126,True,,,-2.493681056019823,0.03296131081879139,0.032813044811288515,,,0.1496720602056676,4.134443646222353,9.843913443386555
2d,7,49,2.0,lsb,custom,True,full,49,0.01,1e-05,3,1.0,1000,300,129,True,,,-2.496138556888943,0.03393678665161133,0.03277696573485931,,,0.14649522806844525,4.228228579796851,9.833089720457792
2d,7,49,2.0,lsb,custom,True,full,49,0.01,1e-05,4,1.0,1000,300,128,True,,,-2.494814655673316,0.033355998992919925,0.03282202779004971,,,0.19171242066043687,4.201219557126363,9.846608337014914
2d,7,49,2.0,lsb,custom,True,full,49,0.01,1e-05,5,1.0,1000,300,38,True,,,-2.4085245137313964,0.03269941713660955,0.03277383572111527,,,0.18137601822490915,1.2454057574023805,9.832150716334581
2d,7,49,3.044,lsb,custom,True,full,49,0.0003,1e-05,1,1.0,1000,300,107,True,,,-3.371029467455743,0.033085649646818635,0.03306856227417787,,,0.16487212258120684,3.538336163337032,9.92056868225336
2d,7,49,3.044,lsb,custom,True,full,49,0.01,1e-05,1,1.0,1000,300,38,True,,,-3.236137262463926,0.03316102735698223,0.032972777982552846,,,0.004275401146020482,1.2529655633370083,9.891833394765854
2d,7,49,3.044,lsb,custom,True,full,49,0.01,1e-05,2,1.0,1000,300,39,True,,,-3.239902045970736,0.03323203101754189,0.03315496991078059,,,0.0010356122685258723,1.293043826520443,9.946490973234177
2d,7,49,3.044,lsb,custom,True,full,49,0.01,1e-05,3,1.0,1000,300,46,True,,,-3.238168214400414,0.032378390431404114,0.03315420320878426,,,0.005447791525916274,1.525093347604076,9.946260962635279
2d,7,49,3.044,lsb,custom,True,full,49,0.01,1e-05,4,1.0,1000,300,38,True,,,-3.235650482953024,0.03191524110734463,0.03306033295889695,,,0.001580323897331327,1.2562926524380842,9.918099887669086
2d,7,49,3.044,lsb,custom,True,full,49,0.01,1e-05,5,1.0,1000,300,40,True,,,-3.235522526169773,0.03280402310192585,0.03293764209995667,,,0.003173551954323883,1.3175056839982668,9.881292629987001
2d,7,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,48,True,,,-2.029230903123591,0.49805314242839815,0.5015392242868741,,,0.8284549375189345,24.07388276576996,150.46176728606224
2d,7,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,50,True,,,-2.0290119989186857,0.5910433070734143,0.5514224977294604,,,0.8161901183791059,27.57112488647302,165.42674931883812
2d,7,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,49,True,,,-2.029045095078389,0.5023437075316906,0.5084347256273031,,,0.8161989066979866,24.91330155573785,152.5304176881909
2d,7,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,50,True,,,-2.0290591858171894,0.49100633785128595,0.5004877079402407,,,0.8335443316386357,25.024385397012033,150.1463123820722
2d,7,49,0.5,metropolis,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,49,True,,,-2.029223060777337,0.49520552568137644,0.5024929808576902,,,0.8105301350702184,24.62215606202682,150.74789425730708
2d,7,49,1.0,metropolis,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,50,True,,,-2.1228494986035984,0.6263624880462885,0.6444843844572703,,,0.4773537171765479,32.22421922286352,193.3453153371811
2d,7,49,1.0,metropolis,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,54,True,,,-2.1234817160023742,0.5989122776314616,0.6291984834770361,,,0.4666759994058099,33.97671810775995,188.75954504311082
2d,7,49,1.0,metropolis,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,52,True,,,-2.122562470252747,0.5592024320736527,0.5991674119482437,,,0.47670340311973836,31.156705421308676,179.75022358447313
2d,7,49,1.0,metropolis,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,52,True,,,-2.122590931175761,0.6040804946795106,0.6398541944101452,,,0.4517273299841609,33.27241810932755,191.95625832304358
2d,7,49,1.0,metropolis,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,50,True,,,-2.122601603458496,0.5776840627193451,0.6283228158578277,,,0.48813561575898945,31.416140792891383,188.4968447573483
2d,7,49,2.0,metropolis,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,63,True,,,-2.506756536295551,0.6414157923310995,0.6426668198655049,,,0.046255381054227364,40.48800965152681,192.80004595965147
2d,7,49,2.0,metropolis,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,67,True,,,-2.5061250293248207,0.6331170812249184,0.6402232989668846,,,0.043362972063941616,42.89496103078127,192.06698969006538
2d,7,49,2.0,metropolis,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,65,True,,,-2.506743413887348,0.6352108951658011,0.639359214156866,,,0.05015768662750276,41.558348920196295,191.80776424705982
2d,7,49,2.0,metropolis,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,67,True,,,-2.5059484564966388,0.6426261762157083,0.6432746101543307,,,0.05644964191922758,43.09939888034016,192.98238304629922
2d,7,49,2.0,metropolis,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,64,True,,,-2.506346394941197,0.6413389859721065,0.6440067405502001,,,0.061541828057488784,41.21643139521281,193.20202216506004
2d,7,49,3.044,metropolis,custom,False,full,49,0.01,1e-05,1,1.0,1000,300,22,True,,,-3.217481703942485,0.652629372663796,0.6521548424785336,,,0.006768561372717802,14.347406534527739,195.64645274356008
2d,7,49,3.044,metropolis,custom,False,full,49,0.01,1e-05,2,1.0,1000,300,20,True,,,-3.2172747830867356,0.6532466873526573,0.6523601913700501,,,0.007615825052822338,13.047203827401002,195.70805741101503
2d,7,49,3.044,metropolis,custom,False,full,49,0.01,1e-05,3,1.0,1000,300,24,True,,,-3.21770952006829,0.6526501979678869,0.6521203526109457,,,0.007751762649059832,15.650888462662696,195.6361057832837
2d,7,49,3.044,metropolis,custom,False,full,49,0.01,1e-05,4,1.0,1000,300,20,True,,,-3.216447224320196,0.6524796722456813,0.6524890350922942,,,0.0023736628374402408,13.049780701845883,195.74671052768824
2d,7,49,3.044,metropolis,custom,False,full,49,0.01,1e-05,5,1.0,1000,300,20,True,,,-3.216812656731245,0.6531630747020245,0.6523870512470603,,,0.002961261536375675,13.047741024941207,195.7161153741181
2d,8,64,0.5,gibbs,custom,False,full,64,0.0003,1e-05,1,1.0,1000,300,280,False,,,-0.7041337090436997,0.02950352393090725,0.0375645221521457,,,0.08996188940924803,10.518066202600796,11.269356645643711
2d,8,64,0.5,gibbs,custom,False,full,64,0.01,1e-05,1,1.0,1000,300,56,True,,,-2.0291554206923252,0.031140403635799885,0.038093743398785594,,,0.7863916650598982,2.1332496303319934,11.42812301963568
2d,8,64,0.5,gibbs,custom,False,full,64,0.01,1e-05,2,1.0,1000,300,52,True,,,-2.0291046870699003,0.031362288445234296,0.03359974827617407,,,0.76215349769737,1.7471869103610516,10.07992448285222
2d,8,64,0.5,gibbs,custom,False,full,64,0.01,1e-05,3,1.0,1000,300,56,True,,,-2.0294535596813716,0.03088816087692976,0.033199181519448756,,,0.7562439137947545,1.8591541650891303,9.959754455834627
2d,8,64,0.5,gibbs,custom,False,full,64,0.01,1e-05,4,1.0,1000,300,54,True,,,-2.0288974104034496,0.030620970018208026,0.0332288700590531,,,0.7723430973369493,1.7943589831888676,9.968661017715931
